posting_id,job_category_kor,posting_title_j,posting_tech_stack,education_j,education_s,employment_type,position,company_keywords_jumpit,company_tech_stack,company_type,industry,exp_min,exp_max,edu_category,start_datetime,end_datetime,posting_views_total,applicants_total,company_name,salary_info_reliability,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
51547619,인공지능/머신러닝,AI기반 바이오마커 예측 (병역특례),AI/인공지능;Linux;GitHub;PyTorch,무관,학력무관,정규직,"","연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;프리한 복장;3호선 역세권 기업;유연근무제;간식 제공;평균연봉 7,000 이상",TypeScript;Jotai;AI/인공지능;Git;PyTorch;Docker;Linux;Redux;GitHub;JavaScript;React;Python,중소기업;주식회사;연구소;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,2,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.13 00:00,2025.09.11 23:59,146,25,(주)아론티어,낮음,3976.75,4063.25,4186.5,4357.25,4520.25,4687.75,4872.25,5065.5,5288.75,5519,5755.25,5995.5,6234.25,6469.5,6700,6930,7164.25,7404.25,7526.33,8828.33,8946.91
51683150,인공지능/머신러닝,Computational Protein Design Scientist (병역특례),AI/인공지능;Linux;Python,석사졸업 이상,석사졸업 이상,정규직,"","연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;프리한 복장;3호선 역세권 기업;유연근무제;간식 제공;평균연봉 7,000 이상",TypeScript;Jotai;AI/인공지능;Git;PyTorch;Docker;Linux;Redux;GitHub;JavaScript;React;Python,중소기업;주식회사;연구소;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,1,10,석박사(예정),2025.08.28 00:00,2025.09.26 23:59,96,3,(주)아론티어,낮음,3976.75,4063.25,4186.5,4357.25,4520.25,4687.75,4872.25,5065.5,5288.75,5519,5755.25,5995.5,6234.25,6469.5,6700,6930,7164.25,7404.25,7526.33,8828.33,8946.91
51690892,안드로이드 개발자;QA 엔지니어;인공지능/머신러닝;iOS 개발자,QA Engineer,QA,무관,학력무관,정규직,"","평균연봉 상위 10%;연봉상승률 30% 이상;급성장중;장기근속 포상;3호선 역세권 기업;유연근무제;평균연봉 7,000 이상",QA,중소기업;주식회사;연구소,응용 소프트웨어 개발 및 공급업,3,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.29 00:00,2025.09.27 23:59,275,19,(주)아르고스아이덴티티코리아,낮음,4084.5,4161.25,4265.5,4413,4542.25,4682,4837.5,4992.75,5169.5,5347.5,5527.25,5708.75,5887.25,6062.25,6235.25,6412.25,6597,6789.5,6888.33,8046.83,8152.36
51535211,인공지능/머신러닝,의료인공지능기반 연구개발,AI/인공지능,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","자유로운 연차;프리한 복장;8호선 역세권 기업;점심지원;워라밸;간식 제공;시리즈A 투자유치;사내 카페;평균연봉 6,000 이상",RTOS;RDB;REST API;Java;AI/인공지능;Git;FPGA;Embedded;Spring;AWS;MCU;HW,중소기업;주식회사;수출입 기업,응용 소프트웨어 개발 및 공급업,1,3,대졸(예정),2025.08.12 00:00,2025.09.10 23:59,415,25,(주)아이도트,보통,3598.75,3669.25,3768.75,3911.5,4044.25,4187,4345.25,4505.5,4687,4873.5,5063.25,5252,5428.25,5588.5,5741.75,5912.75,6123,6373,6508.67,7768.25,7882.73
51535234,서버/백엔드 개발자,백엔드 개발자(경력5~7년),Spring;RDB;RESTAPI;Git;AWS;Java,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","자유로운 연차;프리한 복장;8호선 역세권 기업;점심지원;워라밸;간식 제공;시리즈A 투자유치;사내 카페;평균연봉 6,000 이상",RTOS;RDB;REST API;Java;AI/인공지능;Git;FPGA;Embedded;Spring;AWS;MCU;HW,중소기업;주식회사;수출입 기업,응용 소프트웨어 개발 및 공급업,5,7,대졸(예정),2025.08.16 00:00,2025.09.14 23:59,78,13,(주)아이도트,보통,3598.75,3669.25,3768.75,3911.5,4044.25,4187,4345.25,4505.5,4687,4873.5,5063.25,5252,5428.25,5588.5,5741.75,5912.75,6123,6373,6508.67,7768.25,7882.73
51535255,서버/백엔드 개발자,백엔드 개발자(경력11~15년),Spring;RDB;RESTAPI;Git;AWS;Java,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","자유로운 연차;프리한 복장;8호선 역세권 기업;점심지원;워라밸;간식 제공;시리즈A 투자유치;사내 카페;평균연봉 6,000 이상",RTOS;RDB;REST API;Java;AI/인공지능;Git;FPGA;Embedded;Spring;AWS;MCU;HW,중소기업;주식회사;수출입 기업,응용 소프트웨어 개발 및 공급업,11,15,대졸(예정),2025.08.16 00:00,2025.09.14 23:59,99,11,(주)아이도트,보통,3598.75,3669.25,3768.75,3911.5,4044.25,4187,4345.25,4505.5,4687,4873.5,5063.25,5252,5428.25,5588.5,5741.75,5912.75,6123,6373,6508.67,7768.25,7882.73
51535892,서버/백엔드 개발자,백엔드 개발자(경력8~10년),Spring;RDB;RESTAPI;Git;AWS;Java,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","자유로운 연차;프리한 복장;8호선 역세권 기업;점심지원;워라밸;간식 제공;시리즈A 투자유치;사내 카페;평균연봉 6,000 이상",RTOS;RDB;REST API;Java;AI/인공지능;Git;FPGA;Embedded;Spring;AWS;MCU;HW,중소기업;주식회사;수출입 기업,응용 소프트웨어 개발 및 공급업,8,10,대졸(예정),2025.08.16 00:00,2025.09.14 23:59,88,15,(주)아이도트,보통,3598.75,3669.25,3768.75,3911.5,4044.25,4187,4345.25,4505.5,4687,4873.5,5063.25,5252,5428.25,5588.5,5741.75,5912.75,6123,6373,6508.67,7768.25,7882.73
51687294,HW/임베디드,임베디드소프트웨어개발(경력9~11),HW;Embedded;FPGA;MCU;RTOS,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","자유로운 연차;프리한 복장;8호선 역세권 기업;점심지원;워라밸;간식 제공;시리즈A 투자유치;사내 카페;평균연봉 6,000 이상",RTOS;RDB;REST API;Java;AI/인공지능;Git;FPGA;Embedded;Spring;AWS;MCU;HW,중소기업;주식회사;수출입 기업,응용 소프트웨어 개발 및 공급업,9,11,대졸(예정),2025.08.29 00:00,2025.09.27 23:59,36,1,(주)아이도트,보통,3598.75,3669.25,3768.75,3911.5,4044.25,4187,4345.25,4505.5,4687,4873.5,5063.25,5252,5428.25,5588.5,5741.75,5912.75,6123,6373,6508.67,7768.25,7882.73
51687306,HW/임베디드,임베디드소프트웨어 개발(경력6~8),HW;Embedded;FPGA;MCU;RTOS,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","자유로운 연차;프리한 복장;8호선 역세권 기업;점심지원;워라밸;간식 제공;시리즈A 투자유치;사내 카페;평균연봉 6,000 이상",RTOS;RDB;REST API;Java;AI/인공지능;Git;FPGA;Embedded;Spring;AWS;MCU;HW,중소기업;주식회사;수출입 기업,응용 소프트웨어 개발 및 공급업,6,8,대졸(예정),2025.08.29 00:00,2025.09.27 23:59,31,2,(주)아이도트,보통,3598.75,3669.25,3768.75,3911.5,4044.25,4187,4345.25,4505.5,4687,4873.5,5063.25,5252,5428.25,5588.5,5741.75,5912.75,6123,6373,6508.67,7768.25,7882.73
51687314,HW/임베디드,임베디드소프트웨어 개발(경력3~5),HW;Embedded;FPGA;MCU;RTOS,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","자유로운 연차;프리한 복장;8호선 역세권 기업;점심지원;워라밸;간식 제공;시리즈A 투자유치;사내 카페;평균연봉 6,000 이상",RTOS;RDB;REST API;Java;AI/인공지능;Git;FPGA;Embedded;Spring;AWS;MCU;HW,중소기업;주식회사;수출입 기업,응용 소프트웨어 개발 및 공급업,3,5,대졸(예정),2025.08.29 00:00,2025.09.27 23:59,35,1,(주)아이도트,보통,3598.75,3669.25,3768.75,3911.5,4044.25,4187,4345.25,4505.5,4687,4873.5,5063.25,5252,5428.25,5588.5,5741.75,5912.75,6123,6373,6508.67,7768.25,7882.73
51582866,SW/솔루션,SAP MM 운영(ABAP개발) 경력 11~14년,SAP;ABAP;ERP;Oracle;SQL;DB2,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","대웅 계열사;9호선 역세권 기업;점심지원;평균연봉 6,000 이상",C#;ERP;SAP;Babel;Next.js;ABAP;TypeScript;NoSql;JavaScript;MySQL;Oracle;Python;Java;CSS 3;Node.js;Spring;MSSQL;Vite;React;Kotlin;SQL;DB2;Django;HTML5;Spring Framework;Webpack,중소기업;외부감사법인,응용 소프트웨어 개발 및 공급업,11,14,대졸(예정),2025.08.19 00:00,2025.09.17 23:59,61,1,(주)아이디에스앤트러스트,높음,3497,3566.25,3661.75,3794.5,3910.5,4027.5,4154,4284.25,4442.5,4612.75,4793.25,4978.75,5163,5346.75,5536.25,5741.75,5968.75,6214.25,6342,7705.08,7829.09
51582897,SW/솔루션,SAP MM 운영(ABAP개발) 경력 7~10년,SAP;ABAP;ERP;Oracle;SQL;DB2,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","대웅 계열사;9호선 역세권 기업;점심지원;평균연봉 6,000 이상",C#;ERP;SAP;Babel;Next.js;ABAP;TypeScript;NoSql;JavaScript;MySQL;Oracle;Python;Java;CSS 3;Node.js;Spring;MSSQL;Vite;React;Kotlin;SQL;DB2;Django;HTML5;Spring Framework;Webpack,중소기업;외부감사법인,응용 소프트웨어 개발 및 공급업,7,10,대졸(예정),2025.08.19 00:00,2025.09.17 23:59,40,,(주)아이디에스앤트러스트,높음,3497,3566.25,3661.75,3794.5,3910.5,4027.5,4154,4284.25,4442.5,4612.75,4793.25,4978.75,5163,5346.75,5536.25,5741.75,5968.75,6214.25,6342,7705.08,7829.09
51702893,HW/임베디드,H/W 개발 경력사원 모집,HW;SW;Embedded;FW;RF;Orcad;Analog;PCB,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",급성장중;장기근속 포상;코스닥;점심지원,FW;SW;RF;Analog;Genesys;Embedded;Orcad;PCB;HW,중견기업;코스닥;주식회사;외부감사법인;수출입 기업,기타 무선 통신장비 제조업,5,15,대졸(예정),2025.09.05 00:00,2025.10.04 23:59,63,1,(주)알에프텍,높음,2998,3055.5,3142.25,3276,3405.5,3543,3681.75,3802.5,3926.75,4051.5,4181.75,4318.75,4458.25,4597,4735.75,4879.5,5031.5,5190.25,5272,6337.5,6434.36
51582916,서버/백엔드 개발자,포탈 웹사이트 Back-end 개발자(6년~12년),SpringFramework;Java;Kotlin;React;NoSql;Python;C#;MySQL;Node.js;Django,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","대웅 계열사;9호선 역세권 기업;점심지원;평균연봉 6,000 이상",C#;ERP;SAP;Babel;Next.js;ABAP;TypeScript;NoSql;JavaScript;MySQL;Oracle;Python;Java;CSS 3;Node.js;Spring;MSSQL;Vite;React;Kotlin;SQL;DB2;Django;HTML5;Spring Framework;Webpack,중소기업;외부감사법인,응용 소프트웨어 개발 및 공급업,6,12,대졸(예정),2025.08.19 00:00,2025.09.17 23:59,235,44,(주)아이디에스앤트러스트,높음,3497,3566.25,3661.75,3794.5,3910.5,4027.5,4154,4284.25,4442.5,4612.75,4793.25,4978.75,5163,5346.75,5536.25,5741.75,5968.75,6214.25,6342,7705.08,7829.09
51568251,인공지능/머신러닝;빅데이터 엔지니어,AI Robot 제어 알고리즘 엔지니어,Python;C++;Ubuntu;Docker;OpenCV;Git,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;급성장중;자유로운 연차;재택근무;신분당선 역세권 기업;아기 유니콘;점심지원;평균연봉 7,000 이상",C;Git Flow;Windows Server;PostgreSQL;PLC;Infra;Prometheus;Next.js;Windows;Grafana;gRPC;TypeScript;QA;REST API;PyTorch;Docker;JavaScript;Network;TCP/IP;Notion;HALCON;Milanote;Python;TensorFlow;Ubuntu;CSS 3;C++;React;Jira;CUDA;ethernet;Git;Linux;OpenCV;HTML5;FastAPI;MongoDB;MES;Bitbucket;Kubernetes,중소기업;주식회사;병역특례 인증업체,산업처리공정 제어장비 제조업,3,10,대졸(예정),2025.08.16 00:00,2025.09.14 23:59,140,13,(주)아이브,보통,3999.25,4078.5,4194.25,4366.5,4535.5,4732.75,4963.25,5207.25,5481,5751.5,6009.25,6248.25,6458.25,6641.25,6801.75,6952.5,7111,7278,7365,8377,8469
51568258,인공지능/머신러닝;빅데이터 엔지니어,Deep Learning Research Scientist,OpenCV;TensorFlow;Python;PyTorch;Git,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;급성장중;자유로운 연차;재택근무;신분당선 역세권 기업;아기 유니콘;점심지원;평균연봉 7,000 이상",C;Git Flow;Windows Server;PostgreSQL;PLC;Infra;Prometheus;Next.js;Windows;Grafana;gRPC;TypeScript;QA;REST API;PyTorch;Docker;JavaScript;Network;TCP/IP;Notion;HALCON;Milanote;Python;TensorFlow;Ubuntu;CSS 3;C++;React;Jira;CUDA;ethernet;Git;Linux;OpenCV;HTML5;FastAPI;MongoDB;MES;Bitbucket;Kubernetes,중소기업;주식회사;병역특례 인증업체,산업처리공정 제어장비 제조업,10,15,대졸(예정),2025.08.16 00:00,2025.09.14 23:59,111,13,(주)아이브,보통,3999.25,4078.5,4194.25,4366.5,4535.5,4732.75,4963.25,5207.25,5481,5751.5,6009.25,6248.25,6458.25,6641.25,6801.75,6952.5,7111,7278,7365,8377,8469
51568520,SW/솔루션,Vision System SW Junior 개발자,C;C++;Git;JavaScript;Python,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;급성장중;자유로운 연차;재택근무;신분당선 역세권 기업;아기 유니콘;점심지원;평균연봉 7,000 이상",C;Git Flow;Windows Server;PostgreSQL;PLC;Infra;Prometheus;Next.js;Windows;Grafana;gRPC;TypeScript;QA;REST API;PyTorch;Docker;JavaScript;Network;TCP/IP;Notion;HALCON;Milanote;Python;TensorFlow;Ubuntu;CSS 3;C++;React;Jira;CUDA;ethernet;Git;Linux;OpenCV;HTML5;FastAPI;MongoDB;MES;Bitbucket;Kubernetes,중소기업;주식회사;병역특례 인증업체,산업처리공정 제어장비 제조업,1,5,대졸(예정),2025.08.16 00:00,2025.09.14 23:59,129,11,(주)아이브,보통,3999.25,4078.5,4194.25,4366.5,4535.5,4732.75,4963.25,5207.25,5481,5751.5,6009.25,6248.25,6458.25,6641.25,6801.75,6952.5,7111,7278,7365,8377,8469
51568573,SW/솔루션,제어SW 엔지니어,C++;Git;ethernet;TCP/IP;PLC;MES,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;급성장중;자유로운 연차;재택근무;신분당선 역세권 기업;아기 유니콘;점심지원;평균연봉 7,000 이상",C;Git Flow;Windows Server;PostgreSQL;PLC;Infra;Prometheus;Next.js;Windows;Grafana;gRPC;TypeScript;QA;REST API;PyTorch;Docker;JavaScript;Network;TCP/IP;Notion;HALCON;Milanote;Python;TensorFlow;Ubuntu;CSS 3;C++;React;Jira;CUDA;ethernet;Git;Linux;OpenCV;HTML5;FastAPI;MongoDB;MES;Bitbucket;Kubernetes,중소기업;주식회사;병역특례 인증업체,산업처리공정 제어장비 제조업,1,5,대졸(예정),2025.08.16 00:00,2025.09.14 23:59,223,15,(주)아이브,보통,3999.25,4078.5,4194.25,4366.5,4535.5,4732.75,4963.25,5207.25,5481,5751.5,6009.25,6248.25,6458.25,6641.25,6801.75,6952.5,7111,7278,7365,8377,8469
51568600,SW/솔루션,Deep Learning Platform Engineer,Python;PyTorch;TensorFlow;FastAPI;gRPC;Docker;PostgreSQL;MongoDB;Prometheus;Grafana,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;급성장중;자유로운 연차;재택근무;신분당선 역세권 기업;아기 유니콘;점심지원;평균연봉 7,000 이상",C;Git Flow;Windows Server;PostgreSQL;PLC;Infra;Prometheus;Next.js;Windows;Grafana;gRPC;TypeScript;QA;REST API;PyTorch;Docker;JavaScript;Network;TCP/IP;Notion;HALCON;Milanote;Python;TensorFlow;Ubuntu;CSS 3;C++;React;Jira;CUDA;ethernet;Git;Linux;OpenCV;HTML5;FastAPI;MongoDB;MES;Bitbucket;Kubernetes,중소기업;주식회사;병역특례 인증업체,산업처리공정 제어장비 제조업,2,7,대졸(예정),2025.08.16 00:00,2025.09.14 23:59,128,7,(주)아이브,보통,3999.25,4078.5,4194.25,4366.5,4535.5,4732.75,4963.25,5207.25,5481,5751.5,6009.25,6248.25,6458.25,6641.25,6801.75,6952.5,7111,7278,7365,8377,8469
51568608,SW/솔루션,3D Vision Algorithm Engineer,Git;C++;OpenCV,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;급성장중;자유로운 연차;재택근무;신분당선 역세권 기업;아기 유니콘;점심지원;평균연봉 7,000 이상",C;Git Flow;Windows Server;PostgreSQL;PLC;Infra;Prometheus;Next.js;Windows;Grafana;gRPC;TypeScript;QA;REST API;PyTorch;Docker;JavaScript;Network;TCP/IP;Notion;HALCON;Milanote;Python;TensorFlow;Ubuntu;CSS 3;C++;React;Jira;CUDA;ethernet;Git;Linux;OpenCV;HTML5;FastAPI;MongoDB;MES;Bitbucket;Kubernetes,중소기업;주식회사;병역특례 인증업체,산업처리공정 제어장비 제조업,2,7,대졸(예정),2025.08.16 00:00,2025.09.14 23:59,107,11,(주)아이브,보통,3999.25,4078.5,4194.25,4366.5,4535.5,4732.75,4963.25,5207.25,5481,5751.5,6009.25,6248.25,6458.25,6641.25,6801.75,6952.5,7111,7278,7365,8377,8469
51568630,SW/솔루션,머신비전 Application Engineer,OpenCV;C++;HALCON,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;급성장중;자유로운 연차;재택근무;신분당선 역세권 기업;아기 유니콘;점심지원;평균연봉 7,000 이상",C;Git Flow;Windows Server;PostgreSQL;PLC;Infra;Prometheus;Next.js;Windows;Grafana;gRPC;TypeScript;QA;REST API;PyTorch;Docker;JavaScript;Network;TCP/IP;Notion;HALCON;Milanote;Python;TensorFlow;Ubuntu;CSS 3;C++;React;Jira;CUDA;ethernet;Git;Linux;OpenCV;HTML5;FastAPI;MongoDB;MES;Bitbucket;Kubernetes,중소기업;주식회사;병역특례 인증업체,산업처리공정 제어장비 제조업,3,10,대졸(예정),2025.08.16 00:00,2025.09.14 23:59,137,7,(주)아이브,보통,3999.25,4078.5,4194.25,4366.5,4535.5,4732.75,4963.25,5207.25,5481,5751.5,6009.25,6248.25,6458.25,6641.25,6801.75,6952.5,7111,7278,7365,8377,8469
51568672,DevOps/시스템 엔지니어,System Engineer,Infra;Network;WindowsServer;Linux;Windows;Kubernetes,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;급성장중;자유로운 연차;재택근무;신분당선 역세권 기업;아기 유니콘;점심지원;평균연봉 7,000 이상",C;Git Flow;Windows Server;PostgreSQL;PLC;Infra;Prometheus;Next.js;Windows;Grafana;gRPC;TypeScript;QA;REST API;PyTorch;Docker;JavaScript;Network;TCP/IP;Notion;HALCON;Milanote;Python;TensorFlow;Ubuntu;CSS 3;C++;React;Jira;CUDA;ethernet;Git;Linux;OpenCV;HTML5;FastAPI;MongoDB;MES;Bitbucket;Kubernetes,중소기업;주식회사;병역특례 인증업체,산업처리공정 제어장비 제조업,3,12,대졸(예정),2025.08.16 00:00,2025.09.14 23:59,368,20,(주)아이브,보통,3999.25,4078.5,4194.25,4366.5,4535.5,4732.75,4963.25,5207.25,5481,5751.5,6009.25,6248.25,6458.25,6641.25,6801.75,6952.5,7111,7278,7365,8377,8469
51601612,SW/솔루션,로봇 시스템 비전 소프트웨어 엔지니어,Python;C++;Ubuntu;Docker;OpenCV;Git,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;급성장중;자유로운 연차;재택근무;신분당선 역세권 기업;아기 유니콘;점심지원;평균연봉 7,000 이상",C;Git Flow;Windows Server;PostgreSQL;PLC;Infra;Prometheus;Next.js;Windows;Grafana;gRPC;TypeScript;QA;REST API;PyTorch;Docker;JavaScript;Network;TCP/IP;Notion;HALCON;Milanote;Python;TensorFlow;Ubuntu;CSS 3;C++;React;Jira;CUDA;ethernet;Git;Linux;OpenCV;HTML5;FastAPI;MongoDB;MES;Bitbucket;Kubernetes,중소기업;주식회사;병역특례 인증업체,산업처리공정 제어장비 제조업,3,10,대졸(예정),2025.08.20 00:00,2025.09.18 23:59,132,9,(주)아이브,보통,3999.25,4078.5,4194.25,4366.5,4535.5,4732.75,4963.25,5207.25,5481,5751.5,6009.25,6248.25,6458.25,6641.25,6801.75,6952.5,7111,7278,7365,8377,8469
51755850,SW/솔루션,S/W 개발자 경력 채용,Java;JavaScript;Spring;SpringBoot;SpringDataJPA,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"",매출액 100억 기업;육아휴직;간식 제공,Java;JavaScript;Spring Boot;Spring;Spring Data JPA,중소기업;주식회사;외부감사법인;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,6,12,초대졸(예정),2025.09.05 00:00,2025.10.04 23:59,42,,(주)아이비리더스,보통,3493,3542.75,3598.5,3676.75,3724,3795.75,3897.75,4014.5,4163.5,4324,4497.25,4686.5,4888.25,5101.5,5327.5,5569.25,5825.75,6089,6225,7688.42,7820.91
51745730,서버/백엔드 개발자;DevOps/시스템 엔지니어;프론트엔드 개발자;블록체인,데브옵스(DevOps)-3년이상,AzureDevOps;Backendless;Node.js;TypeScript;AWS;Docker,무관,학력무관,정규직,"","시리즈B 투자유치;스타트업;육아휴직;급성장중;7호선 역세권 기업;아기 유니콘;점심지원;평균연봉 6,000 이상","",스타트업;중소기업;주식회사,컴퓨터 프로그래밍 서비스업,3,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.06 00:00,2025.10.05 23:59,73,7,(주)아이오트러스트,낮음,3707.75,3784.5,3890.25,4033,4155,4275.5,4406,4537.75,4696.75,4863,5037.5,5223.25,5415.5,5610.5,5807.75,6010.25,6223.75,6451.25,6567,7939.33,8064.55
51745784,프론트엔드 개발자;블록체인,프론트엔드(Frontend)-3년이상,Node.js;TypeScript;React;Vue.js;Blockchain,무관,학력무관,정규직,"","시리즈B 투자유치;스타트업;육아휴직;급성장중;7호선 역세권 기업;아기 유니콘;점심지원;평균연봉 6,000 이상","",스타트업;중소기업;주식회사,컴퓨터 프로그래밍 서비스업,3,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.06 00:00,2025.10.05 23:59,98,19,(주)아이오트러스트,낮음,3707.75,3784.5,3890.25,4033,4155,4275.5,4406,4537.75,4696.75,4863,5037.5,5223.25,5415.5,5610.5,5807.75,6010.25,6223.75,6451.25,6567,7939.33,8064.55
51562402,인공지능/머신러닝,머신러닝 개발자,scikit-learn;BigData;MachineLearning;Python;Keras;NumPy;Pandas,무관,학력무관,정규직,"",점심지원;매출액 20% 지속성장;간식 제공;성과급/상여금,Ubuntu;Java;AI/인공지능;scikit-learn;GitHub;Node.js;MachineLearning;NumPy;Kotlin;SQL;TypeScript;REST API;Vue.js;MySQL;JavaScript;Pandas;BigData;Keras;AWS;Python,중소기업;주식회사,컴퓨터시스템 통합 자문 및 구축 서비스업,5,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.16 00:00,2025.09.14 23:59,97,19,(주)아이트럭,보통,3212.75,3275.25,3368.25,3510.75,3654.25,3819,3999.5,4173.25,4358,4540.75,4724.75,4911,5094.25,5272.25,5448.5,5634.75,5838.5,6054,6167,7319.08,7423.36
51562409,개발 PM;웹 풀스택 개발자,개발팀장,MachineLearning;AI/인공지능,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",점심지원;매출액 20% 지속성장;간식 제공;성과급/상여금,Ubuntu;Java;AI/인공지능;scikit-learn;GitHub;Node.js;MachineLearning;NumPy;Kotlin;SQL;TypeScript;REST API;Vue.js;MySQL;JavaScript;Pandas;BigData;Keras;AWS;Python,중소기업;주식회사,컴퓨터시스템 통합 자문 및 구축 서비스업,7,20,대졸(예정),2025.08.16 00:00,2025.09.14 23:59,240,15,(주)아이트럭,보통,3212.75,3275.25,3368.25,3510.75,3654.25,3819,3999.5,4173.25,4358,4540.75,4724.75,4911,5094.25,5272.25,5448.5,5634.75,5838.5,6054,6167,7319.08,7423.36
51562418,서버/백엔드 개발자,백엔드 개발자,Node.js;TypeScript;MySQL;Ubuntu;GitHub;AWS;JavaScript;RESTAPI,무관,학력무관,정규직,"",점심지원;매출액 20% 지속성장;간식 제공;성과급/상여금,Ubuntu;Java;AI/인공지능;scikit-learn;GitHub;Node.js;MachineLearning;NumPy;Kotlin;SQL;TypeScript;REST API;Vue.js;MySQL;JavaScript;Pandas;BigData;Keras;AWS;Python,중소기업;주식회사,컴퓨터시스템 통합 자문 및 구축 서비스업,3,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.16 00:00,2025.09.14 23:59,273,62,(주)아이트럭,보통,3212.75,3275.25,3368.25,3510.75,3654.25,3819,3999.5,4173.25,4358,4540.75,4724.75,4911,5094.25,5272.25,5448.5,5634.75,5838.5,6054,6167,7319.08,7423.36
51528448,SW/솔루션,의료기기 소프트웨어 개발 엔지니어,VisualC++;C#;AndroidOS;RTOS;Embedded;Windows;VisualStudio;C++,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",매출액 100억 기업;육아휴직;프리한 복장;점심지원;워라밸;영업이익 150% 급성장;영업이익률 20% 이상,C#;RTOS;C++;Visual C++;Embedded;Windows;Visual Studio;Android OS,중소기업;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,그 외 기타 의료용 기기 제조업,3,10,대졸(예정),2025.08.11 00:00,2025.09.09 23:59,287,28,(주)알에프메디컬,보통,3364.75,3420.75,3495.5,3606.75,3698.75,3803.75,3919.5,4029.75,4159.75,4296.25,4437.5,4580.5,4718.5,4854.25,4993,5143,5307.75,5485,5576.67,6732,6837.27
51702988,HW/임베디드,안테나 개발 경력사원 모집,HW;Embedded;Genesys,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",급성장중;장기근속 포상;코스닥;점심지원,FW;SW;RF;Analog;Genesys;Embedded;Orcad;PCB;HW,중견기업;코스닥;주식회사;외부감사법인;수출입 기업,기타 무선 통신장비 제조업,5,15,대졸(예정),2025.09.05 00:00,2025.10.04 23:59,43,,(주)알에프텍,높음,2998,3055.5,3142.25,3276,3405.5,3543,3681.75,3802.5,3926.75,4051.5,4181.75,4318.75,4458.25,4597,4735.75,4879.5,5031.5,5190.25,5272,6337.5,6434.36
51757406,서버/백엔드 개발자,Python 개발자 모집,Python;DB;AngularJS;Vue.js;ClassicASP;C#;ASP.NET;MSSQL;RESTAPI;FastAPI,무관,학력무관,정규직,"",장기근속 포상;프리한 복장;3호선 역세권 기업;점심지원;워라밸;사내 카페;영업이익률 20% 이상,C#;AngularJS;Vue.js;REST API;Classic ASP;ASP.NET;FastAPI;React.js Boilerplate;MSSQL;React;DB;Python,중소기업;주식회사,데이터베이스 및 온라인정보 제공업,3,5,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.05 00:00,2025.10.04 23:59,83,7,(주)애드크림,낮음,2854.75,2908.25,2985.75,3103.25,3216.75,3347.75,3493.25,3636.75,3794,3948,4101,4252.75,4398.75,4539.25,4674.75,4813.5,4961,5114.75,5196,5879,5940.64
